380.2	0.01863342743	380.2	0.0152709748	380.2	0.01671053635	380.2	0.01544632639	380.2	0.01479273162	380.2	0.01600887566	380.2	0.015431576	380.2	0.01517128252	380.2	0.01548447395	380.2	0.01612001221	380.2	0.01617875944	380.2	0.01651572951	380.2	0.01600226342	380.2	0.01541415529	380.2	0.01495994507	380.2	0.01568627451	380.2	0.01518870324	380.2	0.01447318227	380.2	0.0160109102	380.2	0.01535884133	380.2	0.01503356985	380.2	0.01577732001	380.2	0.01483151497	380.2	0.01565740953	380.2	0.01581775642	380.2	0.01527008469	380.2	0.01539698889	380.2	0.01507298899	380.2	0.01485313191	380.2	0.01591554131	380.2	0.01502975509	380.2	0.0159989573	380.2	0.01587930114	380.2	0.01572378627	380.2	0.01570445818	380.2	0.01520574248	380.2	0.01593906564	380.2	0.01498079906	380.2	0.01580529488	380.2	0.01583861041	380.2	0.01515627782	380.2	0.01558340327	380.2	0.01470384782	380.2	0.01566529335	380.2	0.01585285217	380.2	0.01479972534	380.2	0.01547341115	380.2	0.01480074261	380.2	0.0158861677	380.2	0.01562638285	380.2	0.01588426032	380.2	0.01618994939	380.2	0.01594275324	380.2	0.01588604054	380.2	0.01504743013	380.2	0.01591503268	380.2	0.01519544264	380.2	0.01588743928	380.2	0.01566656494	380.2	0.01617163856	380.2	0.01669896493	380.2	0.01576740164	380.2	0.01592011902	380.2	0.01653976247	380.2	0.01404529386	380.2	0.0150462857	380.2	0.01573968109	380.2	0.01632130414	380.2	0.01616108441	380.2	0.01628404669	380.2	0.015980265	380.2	0.01585692124	380.2	0.01685066504	380.2	0.0157466748	380.2	0.01585793851	380.2	0.01660359604	380.2	0.01836550444	380.2	0.01608745963
381	0.01848804286	381	0.01522011139	381	0.01680463366	381	0.01540266863	381	0.01499237049	381	0.0156519841	381	0.01567868739	381	0.01523613336	381	0.0153454473	381	0.01591867789	381	0.01636864949	381	0.01626480337	381	0.01596030111	381	0.01528869222	381	0.01546179734	381	0.01554512856	381	0.01509545366	381	0.01517806431	381	0.01565317091	381	0.01530924951	381	0.01524973933	381	0.01547595432	381	0.01535116943	381	0.01587824148	381	0.01588430271	381	0.01537689784	381	0.01555720862	381	0.01547735307	381	0.01540542373	381	0.01586128701	381	0.01535655248	381	0.01564884752	381	0.01606071395	381	0.0158873969	381	0.01546497631	381	0.01525575816	381	0.01620652238	381	0.01502445682	381	0.01546196689	381	0.01575510965	381	0.01532878954	381	0.01598522418	381	0.01553122589	381	0.01547752261	381	0.01577698092	381	0.01519137357	381	0.01568195112	381	0.01491052279	381	0.01563100294	381	0.01580652408	381	0.01617418174	381	0.0162717547	381	0.01544853047	381	0.01582712376	381	0.01526571891	381	0.01546319609	381	0.0153298068	381	0.01575561829	381	0.01567843307	381	0.01571810652	381	0.0166218221	381	0.01618151454	381	0.01601252088	381	0.01603536702	381	0.01475102363	381	0.01531586175	381	0.01589481448	381	0.01599832151	381	0.01605850987	381	0.01604753185	381	0.0155263091	381	0.01552588524	381	0.01622970762	381	0.01549405322	381	0.01602748319	381	0.0158677721	381	0.01815272585	381	0.01617774217
381.8	0.01885934573	381.8	0.01554563719	381.8	0.01632736536	381.8	0.01560103592	381.8	0.0151085086	381.8	0.015431576	381.8	0.01561256496	381.8	0.01540143943	381.8	0.01533273145	381.8	0.01590002797	381.8	0.01552601239	381.8	0.01636313929	381.8	0.01592893534	381.8	0.01518272679	381.8	0.01609589448	381.8	0.01625891169	381.8	0.01510393089	381.8	0.01547476751	381.8	0.01547684443	381.8	0.01478281326	381.8	0.01528449599	381.8	0.01512753999	381.8	0.01524266083	381.8	0.01621563541	381.8	0.01578511906	381.8	0.01530907997	381.8	0.01577931216	381.8	0.0160860185	381.8	0.01536388529	381.8	0.0158392462	381.8	0.01570242364	381.8	0.01496219153	381.8	0.01586573756	381.8	0.01591961039	381.8	0.01553788052	381.8	0.01510401567	381.8	0.01573857905	381.8	0.01528131702	381.8	0.01525003603	381.8	0.01574324152	381.8	0.01528131702	381.8	0.01620054593	381.8	0.01543204225	381.8	0.01508417894	381.8	0.01551757755	381.8	0.01507608318	381.8	0.01522587591	381.8	0.01430355281	381.8	0.0162625569	381.8	0.01532416944	381.8	0.01622165425	381.8	0.01620054593	381.8	0.01516539084	381.8	0.01598310487	381.8	0.01527928249	381.8	0.01519277231	381.8	0.01483219315	381.8	0.0159548333	381.8	0.01581067792	381.8	0.01498567347	381.8	0.01589362766	381.8	0.01576952095	381.8	0.01532162627	381.8	0.01590481761	381.8	0.01527661216	381.8	0.01533366395	381.8	0.01609742038	381.8	0.01560158694	381.8	0.01553546451	381.8	0.01566775175	381.8	0.01510244738	381.8	0.01472732976	381.8	0.01585670931	381.8	0.01593741258	381.8	0.01592914728	381.8	0.01528453837	381.8	0.01793486093	381.8	0.0163557641
382.7	0.01817014657	382.7	0.01527606114	382.7	0.01660880954	382.7	0.01489827319	382.7	0.01552643626	382.7	0.01573336555	382.7	0.01617375787	382.7	0.01560319761	382.7	0.01514199368	382.7	0.01548464349	382.7	0.01562350059	382.7	0.01601557268	382.7	0.01583653349	382.7	0.01519120402	382.7	0.01629002314	382.7	0.01622924137	382.7	0.01518870324	382.7	0.01533065453	382.7	0.01565825725	382.7	0.01532196536	382.7	0.01531925265	382.7	0.0156777125	382.7	0.01566991345	382.7	0.01619274688	382.7	0.0167015081	382.7	0.01554305163	382.7	0.01618706713	382.7	0.0163030357	382.7	0.0158564126	382.7	0.01583670303	382.7	0.0163882319	382.7	0.01493506438	382.7	0.01608529793	382.7	0.01608745963	382.7	0.01597276265	382.7	0.01532357604	382.7	0.01581826505	382.7	0.01514059493	382.7	0.01577477684	382.7	0.01562710341	382.7	0.01533302815	382.7	0.0164201063	382.7	0.01624161813	382.7	0.01579033256	382.7	0.01549977535	382.7	0.01547959954	382.7	0.01524876444	382.7	0.01517925112	382.7	0.01612437798	382.7	0.01582093538	382.7	0.01707615947	382.7	0.01643621305	382.7	0.01488818528	382.7	0.01595004366	382.7	0.0151495808	382.7	0.01534197164	382.7	0.01531285234	382.7	0.01591244712	382.7	0.01611331519	382.7	0.01495939405	382.7	0.01620474216	382.7	0.01617049414	382.7	0.0149825369	382.7	0.01542415842	382.7	0.01629133711	382.7	0.01599997457	382.7	0.01600162763	382.7	0.01517857294	382.7	0.01611530734	382.7	0.01587035765	382.7	0.01501937048	382.7	0.01484770648	382.7	0.01581177996	382.7	0.01612730263	382.7	0.01608088977	382.7	0.0153760925	382.7	0.01818833024	382.7	0.01662957877
383.5	0.01789039784	383.5	0.01541169689	383.5	0.01647826013	383.5	0.01468634233	383.5	0.01585535295	383.5	0.0159088443	383.5	0.01599234506	383.5	0.01556081144	383.5	0.01493769233	383.5	0.01554822275	383.5	0.0150597645	383.5	0.0159765774	383.5	0.01568902961	383.5	0.0152191789	383.5	0.01616879869	383.5	0.016432695	383.5	0.01574480981	383.5	0.01481100006	383.5	0.01602362605	383.5	0.0152761883	383.5	0.01564223528	383.5	0.01567347389	383.5	0.01540118512	383.5	0.0157595602	383.5	0.01620898078	383.5	0.01556085383	383.5	0.01612518332	383.5	0.01611568882	383.5	0.01530793554	383.5	0.01558662462	383.5	0.01604320846	383.5	0.01482401261	383.5	0.01610310012	383.5	0.01581618813	383.5	0.0160397328	383.5	0.01540071887	383.5	0.01533082407	383.5	0.01495918212	383.5	0.01579088358	383.5	0.01580682078	383.5	0.01548392293	383.5	0.01619715504	383.5	0.01561938913	383.5	0.01538512076	383.5	0.01550486169	383.5	0.01562879886	383.5	0.01520213965	383.5	0.01509447878	383.5	0.01657282368	383.5	0.01547252104	383.5	0.01667264312	383.5	0.01644469028	383.5	0.01509248663	383.5	0.01622216288	383.5	0.01523520087	383.5	0.01589129642	383.5	0.01503564677	383.5	0.01598111272	383.5	0.01578609394	383.5	0.01516623857	383.5	0.01624288972	383.5	0.01580342989	383.5	0.0147621288	383.5	0.01557335775	383.5	0.01612687877	383.5	0.01561341268	383.5	0.01599738901	383.5	0.01505226215	383.5	0.01598306249	383.5	0.01611958835	383.5	0.01526860117	383.5	0.01461119164	383.5	0.01595165433	383.5	0.01644350347	383.5	0.0158867611	383.5	0.01589066063	383.5	0.01842993142	383.5	0.01606753813
384.3	0.01786411841	384.3	0.01563380043	384.3	0.01612899808	384.3	0.01466599697	384.3	0.0161537516	384.3	0.01570199978	384.3	0.01610763545	384.3	0.01581173758	384.3	0.01505213499	384.3	0.01539987115	384.3	0.01546667175	384.3	0.01601726813	384.3	0.01553050533	384.3	0.01529971262	384.3	0.01615862601	384.3	0.01637165891	384.3	0.0160627061	384.3	0.01521451642	384.3	0.01660007799	384.3	0.01580262455	384.3	0.01610424455	384.3	0.01606003577	384.3	0.01636419894	384.3	0.01524838297	384.3	0.01635478921	384.3	0.01586264337	384.3	0.01612179243	384.3	0.0159775099	384.3	0.01569280198	384.3	0.01552219764	384.3	0.01534044573	384.3	0.01539707366	384.3	0.01668209523	384.3	0.01632736536	384.3	0.0161626527	384.3	0.01622046743	384.3	0.01579622424	384.3	0.01521773777	384.3	0.01604520061	384.3	0.01561777846	384.3	0.01565770623	384.3	0.0163293999	384.3	0.01585929486	384.3	0.01544785229	384.3	0.01575748328	384.3	0.01561014895	384.3	0.01581758687	384.3	0.0153521867	384.3	0.01625662284	384.3	0.01550388681	384.3	0.01657261175	384.3	0.01675750023	384.3	0.0154171647	384.3	0.01618910167	384.3	0.01534794809	384.3	0.01627870603	384.3	0.0158757407	384.3	0.01592431525	384.3	0.0157699872	384.3	0.01605889135	384.3	0.01658028365	384.3	0.01591872028	384.3	0.01554881615	384.3	0.01583445657	384.3	0.01588103897	384.3	0.01570242364	384.3	0.0159244848	384.3	0.01523960903	384.3	0.0160415554	384.3	0.01645613455	384.3	0.01558988835	384.3	0.01565728237	384.3	0.01635601841	384.3	0.01635703568	384.3	0.0160783466	384.3	0.01674007952	384.3	0.01866475081	384.3	0.01619384892
385.2	0.01830323915	385.2	0.01548629655	385.2	0.01639518324	385.2	0.01545014115	385.2	0.0163419462	385.2	0.01555110501	385.2	0.01587705467	385.2	0.01569051313	385.2	0.015833736	385.2	0.0156262133	385.2	0.01552092605	385.2	0.01668951281	385.2	0.01601625086	385.2	0.01586090554	385.2	0.01609080813	385.2	0.01619448471	385.2	0.01597539059	385.2	0.015467138	385.2	0.01612365742	385.2	0.01550337818	385.2	0.01610678772	385.2	0.01549290879	385.2	0.01660410468	385.2	0.01587993693	385.2	0.0161699855	385.2	0.01571005315	385.2	0.01549786798	385.2	0.01556636403	385.2	0.01567245662	385.2	0.01537045514	385.2	0.01527347558	385.2	0.01592350991	385.2	0.01645490535	385.2	0.01600099184	385.2	0.01548701712	385.2	0.01639170757	385.2	0.01535625578	385.2	0.01577384434	385.2	0.015578105	385.2	0.01547366547	385.2	0.01579079881	385.2	0.01569530276	385.2	0.01580080195	385.2	0.01515708315	385.2	0.01584903741	385.2	0.01588057272	385.2	0.01615921942	385.2	0.01514534218	385.2	0.01665505286	385.2	0.01583195578	385.2	0.01572658376	385.2	0.01668205285	385.2	0.01571980197	385.2	0.01630354433	385.2	0.01570399193	385.2	0.01572514263	385.2	0.01540610191	385.2	0.01630409535	385.2	0.01593359782	385.2	0.01591732153	385.2	0.01611488348	385.2	0.01617727593	385.2	0.01594300755	385.2	0.01649059451	385.2	0.01557161991	385.2	0.01558289464	385.2	0.01560828395	385.2	0.01538796063	385.2	0.01592372185	385.2	0.01610432932	385.2	0.01550257284	385.2	0.01554538287	385.2	0.01656371066	385.2	0.0164155286	385.2	0.01594864491	385.2	0.01632639048	385.2	0.01868763934	385.2	0.01621588973
386	0.01863639446	386	0.01545747395	386	0.01609339369	386	0.01567309241	386	0.01600370455	386	0.01539258072	386	0.016265312	386	0.015295474	386	0.01610415978	386	0.01576947857	386	0.01587951307	386	0.01636907335	386	0.01625869976	386	0.01564304061	386	0.01554741741	386	0.01578588201	386	0.01521413494	386	0.01569687105	386	0.01626183634	386	0.015221934	386	0.01616697609	386	0.01607275163	386	0.01692539186	386	0.01628514873	386	0.01636665734	386	0.01554305163	386	0.01536901401	386	0.01475594042	386	0.01609292744	386	0.01528907369	386	0.01554389936	386	0.01644316438	386	0.01644473267	386	0.01589333096	386	0.01535477226	386	0.01619079711	386	0.01549697787	386	0.01545170943	386	0.01587396048	386	0.01550418352	386	0.01568144249	386	0.01553084442	386	0.01625942033	386	0.01565469681	386	0.01569644719	386	0.01532700932	386	0.01611344235	386	0.01557429024	386	0.01629900901	386	0.01570903588	386	0.01552821647	386	0.01656761018	386	0.01599700754	386	0.01566520858	386	0.01573027136	386	0.01526567653	386	0.01540101557	386	0.01603197613	386	0.01588358214	386	0.01548328713	386	0.0157902054	386	0.01607385367	386	0.01572599035	386	0.01625916601	386	0.01536986174	386	0.01556933106	386	0.01471393573	386	0.01577876114	386	0.01640946738	386	0.015994973	386	0.01543645041	386	0.01554114426	386	0.01662644219	386	0.01585264023	386	0.01597407662	386	0.01607292117	386	0.01839517476	386	0.01601328383
386.8	0.01821507591	386.8	0.01558378475	386.8	0.01670884091	386.8	0.01587485059	386.8	0.01550015683	386.8	0.01550278477	386.8	0.01617884421	386.8	0.01530140807	386.8	0.01601853971	386.8	0.01587459627	386.8	0.0158879903	386.8	0.01609525868	386.8	0.01648758509	386.8	0.01510219306	386.8	0.01556267643	386.8	0.01556971254	386.8	0.01490556361	386.8	0.01529505014	386.8	0.0153056043	386.8	0.01526092927	386.8	0.01529127777	386.8	0.01606681756	386.8	0.01596153031	386.8	0.01690992091	386.8	0.01673965565	386.8	0.0152344803	386.8	0.01496634538	386.8	0.01461945695	386.8	0.01589116926	386.8	0.01508392462	386.8	0.01615171706	386.8	0.01621088816	386.8	0.01581911277	386.8	0.01555000297	386.8	0.01512334376	386.8	0.01544903911	386.8	0.01516636572	386.8	0.01504225901	386.8	0.01560268898	386.8	0.01570424625	386.8	0.01583827132	386.8	0.01509426685	386.8	0.01625263854	386.8	0.01576744403	386.8	0.01545738918	386.8	0.01513966244	386.8	0.01633130727	386.8	0.01597017709	386.8	0.01605062604	386.8	0.01600658681	386.8	0.01566215678	386.8	0.01664390529	386.8	0.01611653654	386.8	0.01576608767	386.8	0.01587692751	386.8	0.01460953858	386.8	0.01492035638	386.8	0.01595313785	386.8	0.01602091334	386.8	0.0154171647	386.8	0.01594364335	386.8	0.01566016463	386.8	0.01574972661	386.8	0.01596924459	386.8	0.01555042683	386.8	0.01525143477	386.8	0.0148215966	386.8	0.01590846282	386.8	0.01644591948	386.8	0.01555754771	386.8	0.0152914897	386.8	0.01456880547	386.8	0.01625683477	386.8	0.01588061511	386.8	0.01587404525	386.8	0.01527436569	386.8	0.01855115587	386.8	0.01558264032
387.6	0.01833460492	387.6	0.01540152421	387.6	0.01644858981	387.6	0.0153145054	387.6	0.01476602833	387.6	0.01568334986	387.6	0.01641535905	387.6	0.01506913185	387.6	0.01535477226	387.6	0.01615349728	387.6	0.01578372032	387.6	0.01512800624	387.6	0.01620868408	387.6	0.01429176945	387.6	0.01538550223	387.6	0.0152645321	387.6	0.01462242398	387.6	0.01564770309	387.6	0.01536409722	387.6	0.01537452422	387.6	0.01589909548	387.6	0.01600408603	387.6	0.01512313183	387.6	0.0163563575	387.6	0.01640819579	387.6	0.0153463798	387.6	0.01532069378	387.6	0.01442193739	387.6	0.01580894009	387.6	0.01487453693	387.6	0.01586772971	387.6	0.01559798411	387.6	0.01652102778	387.6	0.01587213787	387.6	0.01519455253	387.6	0.01534731229	387.6	0.01554021176	387.6	0.01445478667	387.6	0.01552130753	387.6	0.01629595721	387.6	0.01601629324	387.6	0.01540283818	387.6	0.0163306291	387.6	0.01531221654	387.6	0.01527428092	387.6	0.01494722922	387.6	0.01564719446	387.6	0.01598458839	387.6	0.01584462925	387.6	0.01570818816	387.6	0.0157604927	387.6	0.01638874054	387.6	0.01614875003	387.6	0.01489038936	387.6	0.01589896832	387.6	0.01489437366	387.6	0.01529759331	387.6	0.01572933886	387.6	0.01564028551	387.6	0.01576981765	387.6	0.01630307808	387.6	0.01530666395	387.6	0.01576159474	387.6	0.01536227461	387.6	0.01514097641	387.6	0.01481231403	387.6	0.01564812696	387.6	0.01593219908	387.6	0.01660868238	387.6	0.01577032629	387.6	0.01541186643	387.6	0.0147866704	387.6	0.01631871858	387.6	0.01560510499	387.6	0.01560616464	387.6	0.01540576282	387.6	0.01895467223	387.6	0.01471372379
