"Latest: Wavelength (nm)","Latest: Intensity (rel)"
584.5,0.254329577918
585.3,0.251184523961
586.1,0.246329611827
586.9,0.241223773556
587.7,0.23723353933
588.5,0.232777904936
589.2,0.228355331757
590,0.22253825352
590.7,0.217720641218
591.5,0.211951883218
592.2,0.206685825216
593,0.200907742258
593.7,0.196646236532
594.5,0.190824919678
595.2,0.187725642786
596,0.183444639421
596.7,0.179890982766
597.5,0.175038613803
598.2,0.169918364233
599,0.165690767444
599.7,0.16080618499
600.5,0.157433093428
601.2,0.152723142002
602,0.148508261065
602.7,0.144841009469
603.4,0.142608105932
604.2,0.140519315379
604.9,0.138070242364
605.7,0.135187134949
606.4,0.133726507464
607.2,0.133206005273
607.9,0.134804811678
608.7,0.138261827861
609.4,0.141988420098
610.2,0.142738655341
610.9,0.13913413528
611.7,0.133037308309
612.4,0.128279884371
613.2,0.124198096013
613.9,0.119814518112
614.7,0.11572679569
615.4,0.11159753482
616.2,0.109387519816
616.9,0.106877410714
617.7,0.104870849334
618.4,0.102130159457
619.1,0.100274492849
619.9,0.0985281825657
620.6,0.097009909887
621.4,0.094886362673
622.1,0.0925763163026
622.9,0.0904366623433
623.6,0.0884852029874
624.4,0.0860751252511
625.1,0.084521248188
625.9,0.0824799301476
626.6,0.0809743733204
627.4,0.0795620660716
628.1,0.0781921449946
628.9,0.0773435738325
629.6,0.0760889431432
630.4,0.0742926171766
631.1,0.0720766681078
631.9,0.0693495418055
632.6,0.0678236396158
633.4,0.0665740952672
634.1,0.065138051762
634.8,0.0639453048837
635.6,0.062877173351
636.3,0.0623337826268
637.1,0.0611037359172
637.8,0.0591836423285
638.6,0.0580977086035
639.3,0.0570923086052
640.1,0.0567659350813
640.8,0.0552442715089
641.6,0.052933377415
642.3,0.0513227028814
643.1,0.0495382450429
643.8,0.0487524054153
644.6,0.0473773979977
645.3,0.0463643684884
646.1,0.0453420140213
646.8,0.0442060646135
647.6,0.0437855937879
648.3,0.0434982155422
649.1,0.0433837728779
649.8,0.0420121563541
650.5,0.0406201944678
651.3,0.0390171494452
652,0.0388620160559
652.8,0.0388340411824
653.5,0.0384898654663
654.3,0.0373818909319
655,0.0364129430415
655.8,0.0348828022346
656.5,0.0339477632817
657.3,0.0340130379865
658,0.0341529123539
658.8,0.0344521587277
659.5,0.0333187524902
660.3,0.0333738545137
661,0.0328847180896
661.8,0.0319886744149
662.5,0.0315987216331
663.3,0.0307933843663
664,0.030949365479
664.8,0.0308476386664
665.5,0.0311875757653
666.2,0.0308976543492
667,0.0302330391733
667.8,0.0293573408611
668.5,0.028833447776
669.2,0.0286859438977
670,0.0284629926333
670.7,0.0283595703738
671.5,0.0282358027517
672.2,0.0278458499699
672.9,0.0282536049439
673.7,0.0280501513186
674.4,0.028390936141
675.2,0.0275228673398
675.9,0.0271312191111
676.7,0.0268582521638
677.4,0.0266666666667
678.1,0.0267056619448
678.9,0.0263106228224
679.6,0.0262572162458
680.4,0.026309775099
681.1,0.0265759602587
681.9,0.027015081
682.6,0.0268904656545
683.3,0.0272117528378
684.1,0.0274677653162
684.8,0.0272685503081
685.6,0.0271091783017
686.3,0.0272999160754
687.1,0.0270684875766
687.8,0.0273253477785
688.5,0.0270176241703
689.3,0.0282875138815
690,0.02835617948
690.8,0.0282824275408
691.5,0.0280806693624
692.3,0.0284426472708
693,0.0299202292244
693.7,0.032844875088
694.5,0.0460379949645
695.2,0.0550475996711
696,0.0583867822961
696.7,0.049495858871
697.5,0.0422673211092
698.2,0.0371131626018
698.9,0.0331203852055
699.7,0.0298964929681
700.4,0.0281705280469
701.2,0.0274609835287
701.9,0.0276212032586
702.7,0.0278407636293
703.4,0.0287223960055
704.1,0.0314834312454
704.9,0.0365528174088
705.6,0.0397682324119
706.4,0.0396470079601
707.1,0.0359585632783
707.9,0.0327779049363
708.7,0.0303203546875
