"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.2,0.0227199206531
381,0.022987377398
381.8,0.0237172672787
382.7,0.0237698261319
383.5,0.0232781465375
384.3,0.0232781465375
385.2,0.0237299831303
386,0.024114001848
386.8,0.0244352890313
387.6,0.0246353517628
388.5,0.0253203123013
389.3,0.0250922746963
390.1,0.0244971728423
391,0.0242911760467
391.8,0.0244785229267
392.6,0.0249295117961
393.5,0.0250829497385
394.3,0.0250210659275
395.1,0.0249761365852
395.9,0.0247692920662
396.8,0.0253279418123
397.6,0.026797894255
398.4,0.0275752566483
399.3,0.0278999347253
400.1,0.0270717089257
400.9,0.027170892568
401.8,0.0272141264634
402.6,0.0274811593466
403.4,0.027441316345
404.2,0.0276167950968
405.1,0.0287841102719
405.9,0.0303498554632
406.7,0.031362037249
407.6,0.0316985834541
408.4,0.0326946584946
409.2,0.0344452073955
410.1,0.0360279070556
410.9,0.0380649864788
411.7,0.0392475606758
412.5,0.0419441689343
413.4,0.0437430380713
414.2,0.0471881861262
415,0.0496101319905
415.9,0.0532358451379
416.7,0.057065859634
417.5,0.0612917609759
418.4,0.066331476819
419.2,0.0720239397099
420,0.0780970304248
420.8,0.0852170595865
421.7,0.0931704008884
422.5,0.103995829201
423.3,0.115154412824
424.2,0.127434534557
425,0.140686995075
425.8,0.155365326416
426.7,0.171695023016
427.5,0.190027042378
428.3,0.212289955325
429.1,0.235154751914
430,0.261347710723
430.8,0.287116807813
431.6,0.314607631206
432.5,0.342241719861
433.3,0.370513296542
434.1,0.401073726507
435,0.430497359341
435.8,0.458451039733
436.6,0.486956588083
437.4,0.512681603554
438.3,0.539258581081
439.1,0.557961055585
439.9,0.578940515246
440.8,0.594597967159
441.6,0.610874257182
442.4,0.621732746709
443.3,0.630127751922
444.1,0.637076540949
444.9,0.637558895586
445.7,0.636003323076
446.6,0.628896857489
447.4,0.622490611463
448.2,0.61128285988
449.1,0.599303679967
449.9,0.582178818782
450.7,0.563817976823
451.6,0.541382976018
452.4,0.517964616024
453.2,0.493277214042
454,0.465799106499
454.9,0.438286242296
455.7,0.407724116884
456.5,0.378915083543
457.4,0.351024134686
458.2,0.325615320058
459,0.30125174843
459.9,0.277835083882
460.7,0.257615184422
461.5,0.239442537067
462.3,0.223264582962
463.2,0.207969108958
464,0.194678500886
464.8,0.181741393488
465.7,0.170504819308
466.5,0.159837915279
467.3,0.15083763553
468.2,0.142897010079
469,0.13641107805
469.8,0.130950043658
470.6,0.124786246535
471.5,0.119711774031
472.3,0.11485008011
473.1,0.111807600688
474,0.107552876749
474.8,0.103967006604
475.6,0.100416740842
476.5,0.097629426176
477.3,0.0946013580529
478.1,0.0921548282088
478.9,0.0899422700338
479.8,0.0874236836974
480.6,0.0850373422175
481.4,0.0834783788137
482.3,0.0820202944991
483.1,0.0803824928155
483.9,0.0787777523461
484.8,0.0783547383502
485.6,0.0775392284021
486.4,0.0769983808482
487.2,0.07647618321
488.1,0.0748527928249
488.9,0.0744721650009
489.7,0.0735311919839
490.6,0.0740262624721
491.4,0.0738033112078
492.2,0.0741296847317
493.1,0.0748553359952
493.9,0.0749943626391
494.7,0.0753504064834
495.5,0.0757471410527
496.4,0.076891567695
497.2,0.0788515042852
498,0.0806368098472
498.9,0.0824789128795
499.7,0.0847050346295
500.5,0.0875160855522
501.4,0.0896260691912
502.2,0.0915944830159
503,0.095202393971
503.8,0.099855547926
504.7,0.10371947136
505.5,0.108037774556
506.3,0.112345905072
507.2,0.116470079601
508,0.121309732713
508.8,0.126742792231
509.7,0.133710231174
510.5,0.138070072819
511.3,0.144284733349
512.2,0.149715249697
513,0.155720522537
513.8,0.160211761315
514.6,0.167080016615
515.4,0.174984189958
516.2,0.182563685223
517,0.189515017421
517.8,0.195888202233
518.7,0.201652721616
519.5,0.206566126667
520.3,0.212832498326
521.1,0.218354568805
521.9,0.221899748226
522.7,0.22434627807
523.5,0.229419902851
524.3,0.231605333876
525.2,0.23335418733
526,0.232269949052
526.8,0.233791612624
527.6,0.232854030501
528.4,0.230307469291
529.2,0.230377830337
530,0.229959054958
530.8,0.229102854285
531.7,0.225759433043
532.5,0.224307282792
533.3,0.222664394768
534.1,0.219710078584
534.9,0.216974475047
535.7,0.216026720243
536.5,0.214550833736
537.3,0.212793503048
538.2,0.212532404228
539,0.214974695455
539.8,0.216142858354
540.6,0.21737460051
541.4,0.218853030187
542.2,0.223275603367
543,0.225235539957
543.8,0.227251426295
544.7,0.231069572663
545.5,0.236795096768
546.3,0.242304451396
547.1,0.244325424074
547.9,0.248637793206
548.7,0.25408187313
549.5,0.260519484923
550.4,0.264502937362
551.2,0.269205259276
552,0.274955367361
552.8,0.281771911532
553.6,0.287114264642
554.4,0.293875706789
555.2,0.30305146529
556,0.313282639472
556.9,0.320829073523
557.7,0.328567940795
558.5,0.337907309919
559.3,0.350289158465
560.1,0.359567491502
560.9,0.368807676983
561.7,0.378685350491
562.5,0.390840856879
563.4,0.4016340717
564.2,0.410814916542
565,0.418283360037
565.8,0.427562540797
566.6,0.437315598959
567.4,0.446854183091
568.2,0.454051355086
569,0.460093080034
569.9,0.468855149496
570.7,0.475457219637
571.5,0.479021896696
572.3,0.479309274942
573.1,0.482407704111
573.9,0.486598001068
574.7,0.489220009664
575.5,0.484432915406
576.4,0.482412790451
577.2,0.480353670219
578,0.480750404788
578.8,0.475124064325
579.6,0.468818697388
580.4,0.466148368556
581.2,0.465096343769
582.1,0.461326517637
582.9,0.454871951375
583.7,0.449918703322
584.5,0.447730729127
585.3,0.445166365725
586.1,0.438953400643
586.9,0.430675381264
587.7,0.424381882455
588.5,0.4200542543
589.2,0.415586751778
590,0.407080694794
590.7,0.399036647084
591.5,0.390806100218
592.2,0.38374371625
593,0.37599298085
593.7,0.368688995702
594.5,0.362473487449
595.2,0.356109627595
596,0.351082627604
596.7,0.343760840263
597.5,0.336862066919
598.2,0.328779871655
599,0.323476513822
599.7,0.317872214169
600.5,0.312021226995
601.2,0.306000695133
602,0.298438154337
602.7,0.292290463959
603.4,0.286402176954
604.2,0.283544501242
604.9,0.281774454702
605.7,0.278275052347
606.4,0.273109025711
607.2,0.268418571925
607.9,0.265070912066
608.7,0.264353738037
609.4,0.262787145122
610.2,0.260982341921
610.9,0.256547900613
611.7,0.253524071107
612.4,0.252533930131
613.2,0.252008341599
