"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.2,0.0177691309987
381,0.0180688012343
381.8,0.0175152378288
382.7,0.0179925061248
383.5,0.0178195705433
384.3,0.0184095860566
385.2,0.0179009519934
386,0.0179942015717
386.8,0.0179221450794
387.6,0.0177992251808
388.5,0.0176669803243
389.3,0.0178458499699
390.1,0.0178263523308
391,0.0172736366488
391.8,0.0171727575596
392.6,0.0171413917923
393.5,0.0174397904428
394.3,0.0170608580657
395.1,0.0170913761095
395.9,0.0170142332765
396.8,0.0178017683511
397.6,0.0176339191102
398.4,0.0177432754338
399.3,0.0171108737485
400.1,0.0177254732416
400.9,0.0177246255182
401.8,0.0177763366479
402.6,0.0175160855522
403.4,0.0177661639667
404.2,0.0179628358044
405.1,0.0177364936463
405.9,0.0174160541865
406.7,0.017492349296
407.6,0.017629680493
408.4,0.0181018624484
409.2,0.0176050965133
410.1,0.0176322236634
410.9,0.0171888643049
411.7,0.0173643430567
412.5,0.0169794766155
413.4,0.0171719098361
414.2,0.017650873579
415,0.017623746429
415.9,0.0177432754338
416.7,0.0173829929724
417.5,0.0177085187728
418.4,0.0173660385036
419.2,0.0171354577283
420,0.0170795079813
420.8,0.017055771725
421.7,0.0179085815044
422.5,0.0178144842027
423.3,0.018017937828
424.2,0.0176534167493
425,0.0179060383341
425.8,0.0178594135449
426.7,0.0171617371549
427.5,0.0173160228207
428.3,0.017181234794
429.1,0.0178068546917
430,0.0173228046082
430.8,0.0178814543543
431.6,0.0181035578953
432.5,0.018723243729
433.3,0.0190835261904
434.1,0.0185638717225
435,0.0179153632919
435.8,0.0164148928054
436.6,0.0167480481168
437.4,0.0172761798191
438.3,0.0179552062935
439.1,0.0178212659902
439.9,0.017948424506
440.8,0.0176228987055
441.6,0.0180382831905
442.4,0.0178017683511
443.3,0.0178882361418
444.1,0.0174491154006
444.9,0.0170388172563
445.7,0.0172380322644
446.6,0.0173363681832
447.4,0.0178221137136
448.2,0.0178450022465
449.1,0.0173380636301
449.9,0.0169430245077
450.7,0.0170133855531
451.6,0.0178017683511
452.4,0.0180459127014
453.2,0.0183731339488
454,0.0181798530048
454.9,0.0181137305765
455.7,0.0182434322627
456.5,0.0185943897663
457.4,0.0189750175903
458.2,0.0182976865627
459,0.0178221137136
459.9,0.0173753634614
460.7,0.0176822393462
461.5,0.0178458499699
462.3,0.0181484872375
463.2,0.0181688326001
464,0.0175610148945
464.8,0.017415206463
465.7,0.0173439976942
466.5,0.0176322236634
467.3,0.0177509049448
468.2,0.017602553343
469,0.0178704339496
469.8,0.0176898688572
470.6,0.0181357713859
471.5,0.0180196332748
472.3,0.0183366818409
473.1,0.0177992251808
474,0.0181230555344
474.8,0.0183095546909
475.6,0.0179280791435
476.5,0.0173321295661
477.3,0.0169031815061
478.1,0.017983181167
478.9,0.0184638403567
479.8,0.018197655197
480.6,0.0181400100031
481.4,0.0181696803235
482.3,0.018715614218
483.1,0.0183095546909
483.9,0.0186071056179
484.8,0.0185325059553
485.6,0.0188275137119
486.4,0.0187181573883
487.2,0.0185113128693
488.1,0.0188351432229
488.9,0.0187147664946
489.7,0.0187274823462
490.6,0.0182180005595
491.4,0.0178797589075
492.2,0.0183036206268
493.1,0.0182858184346
493.9,0.0182358027517
494.7,0.0178009206277
495.5,0.0181137305765
496.4,0.0185121605927
497.2,0.0187834320931
498,0.0190216423794
498.9,0.019061485381
499.7,0.0189470427168
500.5,0.0184511245051
501.4,0.0181061010656
502.2,0.0182510617736
503,0.0182103710485
503.8,0.0187520663259
504.7,0.0185138560396
505.5,0.0186469486195
506.3,0.0186545781304
507.2,0.0183951747582
508,0.0182586912846
508.8,0.0181077965125
509.7,0.0186384713851
510.5,0.0190877648076
511.3,0.0187969956681
512.2,0.018978408484
513,0.0188622703729
513.8,0.0187045938133
514.6,0.0184824902724
515.4,0.0188351432229
516.2,0.0196235260209
517,0.0200016106745
517.8,0.0197854411977
518.7,0.0194980629519
519.5,0.0187478277087
520.3,0.0193056297314
521.1,0.0192395073031
521.9,0.0198964929681
522.7,0.0191326941499
523.5,0.0194963675051
524.3,0.0197150801523
525.2,0.0198651272009
526,0.0199498995448
526.8,0.0193810771174
527.6,0.0195675762739
528.4,0.0188537931385
529.2,0.0191428668311
530,0.0188283614354
530.8,0.019061485381
531.7,0.0189962106762
532.5,0.0195429922942
533.3,0.0198812339462
534.1,0.0205678899316
534.9,0.0207365868959
535.7,0.0213503386655
536.5,0.0208705271992
537.3,0.0206874189364
538.2,0.0205984079754
539,0.0209815789697
539.8,0.0208222069632
540.6,0.0204076702017
541.4,0.0203763044344
542.2,0.0208035570475
543,0.0212520027466
543.8,0.0212494595763
544.7,0.0216122852081
545.5,0.0216038079737
546.3,0.0222268847011
547.1,0.022207387062
547.9,0.0230356128617
548.7,0.0239893017302
549.5,0.0246988462484
550.4,0.0246267897561
551.2,0.0243004162322
552,0.02473868925
552.8,0.0255626764324
553.6,0.02645448149
554.4,0.0271708077957
555.2,0.0281931622627
556,0.0291078558531
556.9,0.0302158303875
557.7,0.0310499902512
558.5,0.0328929410069
559.3,0.0340127836695
560.1,0.0366678534795
560.9,0.039005027
561.7,0.0431978671278
562.5,0.0475712723481
563.4,0.0516318676195
564.2,0.0564087891966
565,0.0617180810932
565.8,0.0693052058696
566.6,0.0779494417741
567.4,0.0880729550791
568.2,0.0991908479778
569,0.111587107822
569.9,0.125410086213
570.7,0.14262395836
571.5,0.160555852259
572.3,0.180838483253
573.1,0.202155336843
573.9,0.226863084187
574.7,0.253095885998
575.5,0.278002000627
