"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.2,0.016725922535
381,0.0163567389775
381.8,0.0157718098048
382.7,0.0160914015412
383.5,0.0160218882192
384.3,0.0163830184041
385.2,0.0157853733798
386,0.0159701770894
386.8,0.0161634580335
387.6,0.0159998474098
388.5,0.0158887956393
389.3,0.0157031442062
390.1,0.015505624645
391,0.0154276340887
391.8,0.01567940795
392.6,0.0159676339191
393.5,0.0159854361113
394.3,0.0154174614074
395.1,0.0154895178997
395.9,0.0160541017099
396.8,0.0161871942897
397.6,0.0161948238007
398.4,0.0156463467358
399.3,0.0158913388096
400.1,0.0160023905801
400.9,0.0158769275112
401.8,0.0154801929419
402.6,0.0158752320643
403.4,0.0159422022159
404.2,0.015720098675
405.1,0.0155208836669
405.9,0.0153250595526
406.7,0.0161575239694
407.6,0.0158209777642
408.4,0.0167619507812
409.2,0.0165941015403
410.1,0.0165525630918
410.9,0.015872688894
411.7,0.0152877597213
412.5,0.0155310563482
413.4,0.015484431559
414.2,0.0160218882192
415,0.0154293295355
415.9,0.0150461585412
416.7,0.0151233013742
417.5,0.0155005383044
418.4,0.0158481049143
419.2,0.0153699888948
420,0.0155157973263
420.8,0.0157065351
421.7,0.016038842688
422.5,0.0158760797877
423.3,0.015789611997
424.2,0.0157963937845
425,0.0161481990116
425.8,0.0158353890627
426.7,0.0158803184049
427.5,0.0154768020481
428.3,0.0159244000237
429.1,0.0157692666345
430,0.0158803184049
430.8,0.0160651221146
431.6,0.0165101769199
432.5,0.0166152946263
433.3,0.0164881361105
434.1,0.0163067232946
435,0.0157480735485
435.8,0.0155598789451
436.6,0.0153309936166
437.4,0.0155547926045
438.3,0.0158014801251
439.1,0.0161151377974
439.9,0.01637708434
440.8,0.0159252477472
441.6,0.0159837406644
442.4,0.0161176809678
443.3,0.0160702084552
444.1,0.015727728186
444.9,0.0153496435323
445.7,0.015913379619
446.6,0.015602265117
447.4,0.0158184345939
448.2,0.0155717470732
449.1,0.0161931283538
449.9,0.0164076023838
450.7,0.0164415113213
451.6,0.0162058442054
452.4,0.0162126259929
453.2,0.0164491408323
454,0.0164406635979
454.9,0.016079533413
455.7,0.0156522807999
456.5,0.0158913388096
457.4,0.0158955774268
458.2,0.0164720293651
459,0.0160473199223
459.9,0.0164652475776
460.7,0.0162219509507
461.5,0.0158692980002
462.3,0.0158362367861
463.2,0.0160990310521
464,0.0164287954698
464.8,0.0165890151997
465.7,0.0162041487585
466.5,0.0164711816417
467.3,0.0160269745598
468.2,0.0157099259937
469,0.0156310877139
469.8,0.0158141959767
470.6,0.0163135050821
471.5,0.0163253732102
472.3,0.0161329399897
473.1,0.0154530657918
474,0.0157362054203
474.8,0.0155319040716
475.6,0.0157921551673
476.5,0.0153793138526
477.3,0.0151343217789
478.1,0.0150681993506
478.9,0.0151521239711
479.8,0.0149198477489
480.6,0.0154793452184
481.4,0.0155327517951
482.3,0.0159947610691
483.1,0.0155522494341
483.9,0.0157955460611
484.8,0.0161948238007
485.6,0.0160413858583
486.4,0.015996456516
487.2,0.0156243059264
488.1,0.0156590625874
488.9,0.0153140391479
489.7,0.0153657502776
490.6,0.0157387485907
491.4,0.0163160482524
492.2,0.0167161737155
493.1,0.0165635834965
493.9,0.0162872256555
494.7,0.0162041487585
495.5,0.0163991251494
496.4,0.0166898942889
497.2,0.0163881047447
498,0.0163804752338
498.9,0.0159328772581
499.7,0.0160685130083
500.5,0.0159727202597
501.4,0.0160159541551
502.2,0.015837932233
503,0.0160422335817
503.8,0.0158336936158
504.7,0.0163516526368
505.5,0.016224494121
506.3,0.0167475394827
507.2,0.0165754516247
508,0.0166915897358
508.8,0.0166017310513
509.7,0.0162177123335
510.5,0.0163669116587
511.3,0.0160837720302
