"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.2,0.020888965184
381,0.0210924188093
381.8,0.0211534548969
382.7,0.0212467044751
383.5,0.0214238786738
384.3,0.0216951501742
385.2,0.0211076778312
386,0.0207177250494
386.8,0.0204667989115
387.6,0.021345040394
388.5,0.021234836347
389.3,0.0212975678815
390.1,0.0208762493324
391,0.0210296872748
391.8,0.0213348677128
392.6,0.0215908801912
393.5,0.0222690589422
394.3,0.0223055110501
395.1,0.022023219145
395.9,0.0214408331426
396.8,0.0214620262286
397.6,0.0219087764808
398.4,0.022181743428
399.3,0.0222046319609
400.1,0.0217273636649
400.9,0.0217553385384
401.8,0.0224631876097
402.6,0.0228141451133
403.4,0.0229370650119
404.2,0.0231820570857
405.1,0.0235075828862
405.9,0.0235448827175
406.7,0.0226632503412
407.6,0.022672575299
408.4,0.023246484067
409.2,0.0240738621432
410.1,0.0240925120589
410.9,0.0243705653468
411.7,0.0244307537109
412.5,0.0249987284148
413.4,0.0245824962064
414.2,0.0247333909785
415,0.024401931114
415.9,0.0256099370141
416.7,0.0264017107059
417.5,0.0269993557302
418.4,0.0267424955283
419.2,0.0272087434195
420,0.0281649754584
420.8,0.0291135779863
421.7,0.0299451946797
422.5,0.0304767172758
423.3,0.0319848172732
424.2,0.0327672660071
425,0.0345720692081
425.8,0.0360793214822
426.7,0.0382223663352
427.5,0.0410308740876
428.3,0.0442047506422
429.1,0.0483696158965
430,0.0533779659724
430.8,0.0593951069403
431.6,0.0667677576867
432.5,0.0759163890372
433.3,0.0865231047023
434.1,0.0993330535846
435,0.113087366378
435.8,0.129724786586
436.6,0.149246161932
437.4,0.169504208947
438.3,0.193702474505
439.1,0.217246297568
439.9,0.246242677789
440.8,0.273296075888
441.6,0.305023821029
442.4,0.336781236489
443.3,0.370468070497
444.1,0.4045236642
444.9,0.439045505794
445.7,0.472705212651
446.6,0.505295092529
447.4,0.537152539356
448.2,0.570691869484
449.1,0.604269347168
449.9,0.633606512211
450.7,0.661639878606
451.6,0.686366275866
452.4,0.710443316972
453.2,0.729651034646
454,0.744815959241
454.9,0.75459275366
455.7,0.76035642532
456.5,0.761699219247
457.4,0.762287539313
458.2,0.757096928698
459,0.749392818087
459.9,0.734416088095
460.7,0.719939514933
461.5,0.698979552911
462.3,0.678332400838
463.2,0.652943931572
464,0.627369810873
464.8,0.597504514127
465.7,0.569494883989
466.5,0.538047735307
467.3,0.509750726923
468.2,0.478236608089
469,0.451172189585
469.8,0.424338351856
470.6,0.39827933335
471.5,0.374127692582
472.3,0.350655078287
473.1,0.328999983046
474,0.305052643626
474.8,0.282515916008
475.6,0.260263175742
476.5,0.240534108153
477.3,0.220894899248
478.1,0.202102566059
478.9,0.183675601672
479.8,0.165437679611
480.6,0.149422488407
481.4,0.134813670388
482.3,0.121183972941
483.1,0.107744165543
483.9,0.0951393657333
484.8,0.0854388664242
485.6,0.0766878173665
486.4,0.0698856844943
487.2,0.0630276018752
488.1,0.0572223917669
488.9,0.0524395361257
489.7,0.0481195374821
490.6,0.044753227707
491.4,0.0416463213041
492.2,0.0390828056255
493.1,0.036509964989
493.9,0.0347789137272
494.7,0.0329478310996
495.5,0.0319771877623
496.4,0.0307310343074
497.2,0.0304648491476
498,0.029346701932
498.9,0.0280140806863
499.7,0.0269985080067
500.5,0.0271222756288
501.4,0.0272206115477
502.2,0.026745886422
503,0.0267170638251
503.8,0.0266594186313
504.7,0.0259693717522
505.5,0.0247359341488
506.3,0.0243180064936
507.2,0.0241467663589
508,0.0240051965447
508.8,0.023246484067
509.7,0.0231659503404
510.5,0.0229616489916
511.3,0.0228556835618
512.2,0.0222207387062
513,0.02200965557
513.8,0.0219477717589
514.6,0.0223428108814
515.4,0.0221173164467
516.2,0.0218460449463
517,0.0218265473072
517.8,0.0212441613048
518.7,0.0211924501751
519.5,0.0211127641718
520.3,0.0217485567508
521.1,0.0217366886227
521.9,0.0214738943567
522.7,0.0212043183032
523.5,0.0208321677136
524.3,0.0204201741224
525.2,0.0201650093673
526,0.0201429685579
526.8,0.0199310376983
527.6,0.0199971601265
528.4,0.0200149623187
529.2,0.0199318854217
530,0.0197877724371
530.8,0.0196911319651
531.7,0.0196835024542
532.5,0.0194385103804
533.3,0.0189892169579
534.1,0.0189934555751
534.9,0.0193155904818
535.7,0.0202023091986
536.5,0.0200565007672
537.3,0.019845417631
538.2,0.0195851665353
539,0.0196868933479
539.8,0.018966328425
540.6,0.0191782592847
541.4,0.01852381679
542.2,0.0191799547316
543,0.0185789188135
543.8,0.0182711952053
544.7,0.0181618388817
545.5,0.0180575688987
546.3,0.0185204258963
547.1,0.0183144291007
547.9,0.0179990759815
548.7,0.0182889973975
549.5,0.0186543661996
550.4,0.0192003000941
551.2,0.0189959987454
552,0.0185865483245
552.8,0.0180033145986
553.6,0.0181872705848
554.4,0.0180753710909
555.2,0.0184500648508
556,0.0183271449522
556.9,0.0181381026254
557.7,0.0176057323059
558.5,0.0177769724405
559.3,0.0180880869425
560.1,0.0185500962166
560.9,0.0184153081899
561.7,0.018606893687
562.5,0.0184983850868
563.4,0.0184958419165
564.2,0.0181965955427
565,0.0181754024567
565.8,0.0180431576003
566.6,0.0182966269084
567.4,0.0177371294389
568.2,0.0181364071785
569,0.018274586099
569.9,0.0185687461323
570.7,0.0175667370277
571.5,0.0168122631673
572.3,0.0169512898112
573.1,0.0178956537219
573.9,0.0180151827268
574.7,0.0186891228606
575.5,0.0182830633334
576.4,0.0184314149352
577.2,0.0173692174665
578,0.0172564702491
578.8,0.0172835973992
579.6,0.0173683697431
580.4,0.0170674279223
581.2,0.0169928282597
582.1,0.0168944923408
582.9,0.0168707560845
583.7,0.0169148377033
584.5,0.0170479302832
585.3,0.0171225299458
586.1,0.016815654061
586.9,0.0165477734544
587.7,0.0167808974
588.5,0.0169572238753
589.2,0.0175260463027
590,0.0172123886303
590.7,0.0173429380399
591.5,0.0169190763205
592.2,0.0174717920026
593,0.0174768783432
593.7,0.0176854183091
594.5,0.0170462348363
595.2,0.016608809542
596,0.0164935191543
596.7,0.0165350576028
597.5,0.0167876791875
598.2,0.0167995473157
599,0.0164138331511
599.7,0.0166868000983
600.5,0.0166944296093
601.2,0.0175218076855
602,0.0170606461348
602.7,0.016877537872
603.4,0.0167893746344
604.2,0.016850410722
604.9,0.0172106931835
605.7,0.0171140527114
606.4,0.017403126404
607.2,0.0169284012784
607.9,0.0165910073498
608.7,0.0162129226961
609.4,0.0165333621559
610.2,0.0167232522062
610.9,0.0173030950383
611.7,0.017175088799
612.4,0.017244602121
613.2,0.0170716665395
613.9,0.0171216822224
614.7,0.016933487619
615.4,0.0167588565906
616.2,0.0164443511949
616.9,0.0163349948713
617.7,0.0153041631698
618.4,0.0155788255639
619.1,0.0156644456313
