"Latest: Wavelength (nm)","Latest: Intensity (rel)"
380.2,0.0166665395082
381,0.0164427405203
381.8,0.0160519400151
382.7,0.0163808567093
383.5,0.0162765867263
384.3,0.0166538236566
385.2,0.0165877012284
386,0.0162723481092
386.8,0.0161011079745
387.6,0.0157662572162
388.5,0.0159875130337
389.3,0.0160036197791
390.1,0.0157315005553
391,0.01601124929
391.8,0.0164096793062
392.6,0.0166784076363
393.5,0.0164232428812
394.3,0.0158366182617
395.1,0.0159196951587
395.9,0.0161053465917
396.8,0.0165419241627
397.6,0.0162613277044
398.4,0.0162342005544
399.3,0.0161011079745
400.1,0.0162698049388
400.9,0.0163325364733
401.8,0.0157925366428
402.6,0.0156975916177
403.4,0.0154271678408
404.2,0.016107889762
405.1,0.0156162101676
405.9,0.0156619872333
406.7,0.0155060061206
407.6,0.0160129447369
408.4,0.016094326187
409.2,0.0161002602511
410.1,0.0156314691895
410.9,0.0154992243331
411.7,0.0151372464247
412.5,0.0158366182617
413.4,0.0156797894255
414.2,0.0153924111798
415,0.0148931020744
415.9,0.0153974975204
416.7,0.0160756762714
417.5,0.0159866653103
418.4,0.0160095538432
419.2,0.0159790357994
420,0.0163503386655
420.8,0.0161680781262
421.7,0.0159247814993
422.5,0.0156323169129
423.3,0.0160197265244
424.2,0.0163901816671
425,0.0165834626112
425.8,0.015949365479
426.7,0.0155212651425
427.5,0.0157509981943
428.3,0.0161680781262
429.1,0.0164969948204
430,0.0162011393403
430.8,0.0161816417012
431.6,0.0158094911116
432.5,0.0158815476039
433.3,0.015713698363
434.1,0.0153084865593
435,0.0156908098302
435.8,0.0154822698643
436.6,0.0163893339437
437.4,0.0162757390029
438.3,0.0163681408577
439.1,0.0158603545179
439.9,0.0158052524944
440.8,0.0158069479413
441.6,0.0162316573841
442.4,0.0159561472665
443.3,0.0160697422073
444.1,0.016101955698
444.9,0.0161621440621
445.7,0.0165495536736
446.6,0.0164664767766
447.4,0.0165995693565
448.2,0.016163839509
449.1,0.0161867280418
449.9,0.0162638708748
450.7,0.0159129133711
451.6,0.0161680781262
452.4,0.0162909980248
453.2,0.017097183015
454,0.0161206056136
454.9,0.0160561786323
455.7,0.0156772462552
456.5,0.0163969634546
457.4,0.0163554250061
458.2,0.0168191297271
459,0.016453760925
459.9,0.0161409509762
460.7,0.0156772462552
461.5,0.015624687402
462.3,0.016101955698
463.2,0.0162486118529
464,0.0159273246696
464.8,0.0159256292227
465.7,0.015458533608
466.5,0.016142646423
467.3,0.0158383137085
468.2,0.0164198519875
469,0.0163469477718
469.8,0.0162765867263
470.6,0.0158442477726
471.5,0.0156636826802
472.3,0.0162782821732
473.1,0.016509710672
474,0.0168140433865
474.8,0.016675864466
475.6,0.0163884862203
476.5,0.0162274187669
477.3,0.0158993497961
478.1,0.0165266651408
478.9,0.016613980655
479.8,0.0163740749218
480.6,0.016053635462
481.4,0.0162672617685
482.3,0.0162918457482
483.1,0.0166478895925
483.9,0.016142646423
484.8,0.0162647185982
485.6,0.0155246560362
486.4,0.0160214219713
487.2,0.0165114061189
488.1,0.0168869476022
488.9,0.0165800717174
489.7,0.0160519400151
490.6,0.0163461000483
491.4,0.0165639649721
492.2,0.0166173715487
493.1,0.0161011079745
493.9,0.015734891449
494.7,0.0155221128659
495.5,0.0158323796445
496.4,0.0156882666599
497.2,0.0160714376542
498,0.0157103074693
498.9,0.0163189728983
499.7,0.0161163669964
500.5,0.016482583522
501.4,0.016530903758
502.2,0.0163189728983
503,0.0162401346185
503.8,0.0158832430508
504.7,0.0158094911116
505.5,0.0158061002179
506.3,0.0155509354628
507.2,0.015651814552
508,0.0154415791392
508.8,0.0157942320897
509.7,0.0163969634546
510.5,0.0160392241635
511.3,0.0158722226461
512.2,0.0157755821741
513,0.0161969007231
513.8,0.0164232428812
514.6,0.0163537295593
515.4,0.0166741690191
516.2,0.0164546086485
517,0.0162104642981
517.8,0.0159112179243
518.7,0.015962929054
519.5,0.0165732899299
520.3,0.0169327246679
521.1,0.0171844985292
521.9,0.0171429600807
522.7,0.0168589727287
523.5,0.016274043556
524.3,0.0154576858846
525.2,0.0154458177564
526,0.0158552681773
526.8,0.0160239651416
527.6,0.0162884548545
528.4,0.0165648126955
529.2,0.0170692081415
530,0.0171946712105
530.8,0.0168157388334
531.7,0.016474954011
532.5,0.016246916406
533.3,0.0162079211278
534.1,0.0164800403516
534.9,0.0161790985309
535.7,0.0165860057815
536.5,0.0164028975187
537.3,0.0167309664895
538.2,0.0165173401829
539,0.0165029288845
539.8,0.0164817357985
540.6,0.0166606054441
541.4,0.0161799462543
542.2,0.0163037138764
543,0.0158281410273
543.8,0.0164240906047
544.7,0.0161731644668
545.5,0.0166368691878
546.3,0.0164037452422
547.1,0.0167258801489
547.9,0.0162562413638
548.7,0.0165436196095
549.5,0.016281673067
550.4,0.0164368064563
551.2,0.0162240278731
552,0.0165707467596
552.8,0.0166741690191
553.6,0.0167436823411
554.4,0.0163130388342
555.2,0.0160570263557
556,0.0160909352933
556.9,0.0161545145512
557.7,0.0166461941456
558.5,0.0170319083102
559.3,0.0169318769445
560.1,0.0167818298958
560.9,0.0169081406882
561.7,0.0167504641286
562.5,0.0175413900969
563.4,0.0170920966744
564.2,0.0176863508049
565,0.0167742003849
565.8,0.0164334155625
566.6,0.0166241533362
567.4,0.0169140747523
568.2,0.0174617040937
569,0.0176185329298
569.9,0.0175490196078
570.7,0.0170531013962
571.5,0.0164596949891
572.3,0.0166326305706
573.1,0.0167530072989
