"Latest: Wavelength (nm)","Latest: Intensity (rel)"
706.4,0.102757559574
707.1,0.0999473563745
707.9,0.0975525376601
708.7,0.0957748616091
709.5,0.0942133550351
710.2,0.0913192272153
711,0.0877782864118
711.8,0.0833073929961
712.6,0.0790636894619
713.3,0.0744978510211
714.1,0.0699735510287
714.9,0.0646693454727
715.6,0.0599551554301
716.4,0.0548467739885
717.2,0.0515669320041
718,0.0481709519086
718.7,0.046133024762
719.5,0.0434872799098
720.3,0.0422106084111
721.1,0.041153497283
721.8,0.0408788348889
722.6,0.0401777676051
723.4,0.0390579249426
724.2,0.0383704212338
724.9,0.036832650916
725.7,0.0359620389444
726.5,0.0346658698066
727.3,0.0340546612073
728,0.0334451480549
728.8,0.0327720556446
729.6,0.0326237040428
730.4,0.0324711138238
731.1,0.0325202817833
731.9,0.0323685392877
732.7,0.0327016945992
733.4,0.0324923069098
734.2,0.0325109568254
735,0.0321167654264
735.8,0.0322057763875
736.5,0.0319929978044
737.3,0.0322913964548
738.1,0.0327305171961
738.9,0.033395132372
739.6,0.0332544102812
740.4,0.0327305171961
741.2,0.0329110822885
742,0.0337647397913
742.7,0.0352635148309
743.5,0.0360781770555
744.3,0.0365240795843
745.1,0.0369301391114
745.8,0.0379160414706
746.6,0.0380677839662
747.4,0.0381305155006
748.1,0.0374099505777
748.9,0.0380711748599
749.7,0.0387671558031
750.5,0.0391037020083
751.2,0.0396716767122
752,0.039425836915
752.8,0.0393724303383
753.6,0.0386950993108
754.3,0.0380974542865
755.1,0.0381440790756
755.9,0.038409416512
756.7,0.0383704212338
757.4,0.0377575171876
758.2,0.0364571094326
759,0.0355602180345
759.8,0.0342309876826
760.5,0.0329670320355
761.3,0.0317895441791
762.1,0.0315123386147
762.9,0.031209701347
763.6,0.0309367343998
764.4,0.0312410671143
765.2,0.031410611802
765.9,0.0321964514297
766.7,0.0323812551393
767.5,0.0333069691344
768.3,0.0347879419818
769,0.0361281927384
769.8,0.0374150369184
770.6,0.0378702644049
771.4,0.0380932156693
772.1,0.0383441418072
772.9,0.0392851148241
773.7,0.0399098869985
774.5,0.0403803735069
775.2,0.0394894161729
776,0.0393164805914
776.8,0.0394588981291
777.6,0.0391783016709
778.3,0.0392690080788
779.1,0.0384212846401
779.9,0.0385696362419
780.6,0.0375566067326
781.4,0.0373014419776
782.2,0.0365393386062
783,0.0367427922315
783.7,0.0363113010012
784.5,0.0365554453515
785.3,0.0358094487254
786.1,0.0351914583386
786.8,0.034059747548
787.6,0.0335892610395
788.4,0.033534159016
789.2,0.0329865296746
789.9,0.0325491043802
790.7,0.031258021583
791.5,0.0310969541297
792.3,0.0306154472165
