"Latest: Wavelength (nm)","Latest: Intensity (rel)"
465.7,0.0166446258573
466.5,0.0164394767851
467.3,0.0163996337835
468.2,0.0163089273755
469,0.0163479226537
469.8,0.016551376279
470.6,0.0166539508151
471.5,0.0166488644745
472.3,0.016690402923
473.1,0.0170684875766
474,0.0171532599205
474.8,0.0166327577291
475.6,0.016108864644
476.5,0.0157350186075
477.3,0.0158740452515
478.1,0.016468299382
478.9,0.0171032442376
479.8,0.0176864779634
480.6,0.0171269804939
481.4,0.0169633698702
482.3,0.0165980010681
483.1,0.0167963683528
483.9,0.0171439349627
484.8,0.0175932283852
485.6,0.0176949551978
486.4,0.0171905597518
487.2,0.0166929460933
488.1,0.0166039351322
488.9,0.0171447826861
489.7,0.0173066978629
490.6,0.0172600730738
491.4,0.0170447513203
492.2,0.0172592253503
493.1,0.0176322236634
493.9,0.0173626476098
494.7,0.0166581894323
495.5,0.0166361486229
496.4,0.0165674830243
497.2,0.0167217686902
498,0.0167946729059
498.9,0.017173605283
499.7,0.0171846256877
500.5,0.0164208268694
501.4,0.0160512194502
502.2,0.0165496808321
503,0.0171727575596
503.8,0.017865347609
504.7,0.017830590948
505.5,0.0174525062943
506.3,0.0170244059578
507.2,0.0166124123666
508,0.016993887914
508.8,0.0169794766155
509.7,0.0170786602579
510.5,0.0172032756034
511.3,0.0173304341192
512.2,0.0179526631232
513,0.0174253791443
513.8,0.017264311691
514.6,0.0168175614388
515.4,0.0171888643049
516.2,0.0171134169189
517,0.0174253791443
517.8,0.0172549867331
518.7,0.0172465094987
519.5,0.0172846570535
520.3,0.0174058815052
521.1,0.0174855675085
521.9,0.0173906224833
522.7,0.017594923832
523.5,0.0176339191102
524.3,0.0174007951646
525.2,0.0171193509829
526,0.0171473258564
526.8,0.0171541076439
527.6,0.0172151437315
528.4,0.016972694828
529.2,0.0168438408654
530,0.0171795393471
530.8,0.0183477022456
531.7,0.0181239032578
532.5,0.0178026160745
533.3,0.0169515017421
534.1,0.0175762739164
534.9,0.0178339818418
535.7,0.0180493035952
536.5,0.0182544526674
537.3,0.0184646880802
538.2,0.0183477022456
539,0.0179704653154
539.8,0.0179585971873
540.6,0.0183536363097
541.4,0.019040292295
542.2,0.0189546722277
543,0.018618973746
543.8,0.0184375609301
544.7,0.0185833693616
545.5,0.0189080474386
546.3,0.0187630867306
547.1,0.0190606376576
547.9,0.0185782830209
548.7,0.018653730407
549.5,0.0183205750956
550.4,0.0186850961742
551.2,0.0189097428855
552,0.0195769012317
552.8,0.0197405118554
553.6,0.0196930393428
554.4,0.0196769325975
555.2,0.0197922229852
556,0.019905817926
556.9,0.0197354255148
557.7,0.0200423013996
558.5,0.020541610505
559.3,0.020935801904
560.1,0.0214969948204
560.9,0.0214334155625
561.7,0.0214774971813
562.5,0.0218445614303
563.4,0.0222777481075
564.2,0.0225456287141
565,0.0221582191026
565.8,0.0222099302324
566.6,0.0225786899282
567.4,0.0230983443961
568.2,0.0237341369752
569,0.0246445919483
569.9,0.0249870722176
570.7,0.0256415147122
571.5,0.0256186261794
572.3,0.0269503997016
573.1,0.0278812000373
573.9,0.0291688919407
574.7,0.0308592524775
575.5,0.0322351076185
576.4,0.0335965514611
577.2,0.0344637725388
578,0.0357930028907
578.8,0.0373324686554
579.6,0.0388532845045
580.4,0.0408462823089
581.2,0.044266846384
582.1,0.0474135957885
582.9,0.0522015377703
583.7,0.0568682553004
584.5,0.0635983316803
585.3,0.0698426625298
586.1,0.0775967888236
586.9,0.08582733569
587.7,0.0964213355035
588.5,0.108572603274
589.2,0.122008172054
590,0.137475733917
590.7,0.153481600163
591.5,0.17174834482
592.2,0.191313801785
593,0.212578944245
593.7,0.23613802633
594.5,0.260160813136
595.2,0.286195247662
596,0.31371913227
596.7,0.341390520757
597.5,0.370487780067
598.2,0.398523689631
599,0.429105312683
599.7,0.459226621907
600.5,0.490269406509
601.2,0.521014640184
602,0.551309732713
602.7,0.582966269084
603.4,0.612172036995
604.2,0.641599060722
604.9,0.665197138086
605.7,0.68435314463
606.4,0.688804540407
607.2,0.688378135517
607.9,0.671800903673
608.7,0.651252935242
609.4,0.615345065826
610.2,0.572994498275
610.9,0.523958783686
611.7,0.470311453591
612.4,0.419715080152
613.2,0.368261658317
613.9,0.321939506455
614.7,0.280176411248
615.4,0.245487568136
616.2,0.215732475437
616.9,0.191005230454
617.7,0.167870857811
618.4,0.147635699329
619.1,0.128661105601
619.9,0.113402931428
620.6,0.0997257614676
621.4,0.0867911972398
622.1,0.075350321711
622.9,0.0656438883379
623.6,0.0580754134771
624.4,0.0520591202326
625.1,0.0463352915745
625.9,0.0425917448692
626.6,0.0384065342523
627.4,0.0360490153692
628.1,0.0332506802981
628.9,0.0318180276866
629.6,0.0303065367954
630.4,0.0291994099845
631.1,0.0275073540008
631.9,0.0271530056035
632.6,0.026468045065
633.4,0.0259458474267
634.1,0.0246412010546
634.8,0.0240257538381
635.6,0.0234035248341
636.3,0.0232839958292
637.1,0.0226422691861
637.8,0.0227126302315
638.6,0.0223557386638
639.3,0.0224328814967
640.1,0.0218394750896
640.8,0.0214062884125
641.6,0.020914608818
642.3,0.0202296482795
643.1,0.019946508651
643.8,0.0199168383307
644.6,0.0200787535075
645.3,0.0197345777913
646.1,0.0196904961725
646.8,0.0199448132041
647.6,0.0201855666607
648.3,0.0199498995448
649.1,0.0196820189381
649.8,0.019380229394
650.5,0.0192717207938
651.3,0.0191979688546
652,0.0193310614345
652.8,0.0191589735765
653.5,0.01854352636
654.3,0.017969617592
655,0.0173990997177
655.8,0.0175313445741
656.5,0.0175864465977
657.3,0.0185740444038
658,0.0180755830218
658.8,0.0188351432229
659.5,0.0180467604249
660.3,0.0192445936438
661,0.0184807948255
661.8,0.0181476395141
662.5,0.0175084560413
663.3,0.0170311877453
664,0.0171591939846
664.8,0.0171320668345
665.5,0.0174779379975
666.2,0.0176932597509
667,0.0176491781321
667.8,0.0176661326009
668.5,0.0174745471038
669.2,0.0176864779634
670,0.017699193815
670.7,0.0178399159058
671.5,0.0175177809991
672.2,0.0174728516569
672.9,0.0172278595831
673.7,0.0172668548613
674.4,0.0170430558735
675.2,0.0169057246764
675.9,0.016634453176
676.7,0.0166971847105
677.4,0.0165963056213
678.1,0.0164242177632
678.9,0.0164437154023
679.6,0.0164530403601
680.4,0.0168099319278
681.1,0.0168260386731
681.9,0.0170591626188
682.6,0.0168133228216
683.3,0.0171507167502
684.1,0.0170837465985
684.8,0.0172583776269
685.6,0.0166726007307
686.3,0.0165929147275
687.1,0.0165734170884
687.8,0.0173473885879
688.5,0.0173058501395
689.3,0.0173092410332
690,0.0163665725694
690.8,0.016060544408
691.5,0.0162004187754
692.3,0.0166183464307
693,0.0169142019108
693.7,0.0168336681841
694.5,0.0165081423836
695.2,0.0166200418775
696,0.0163309681849
696.7,0.0171142646423
697.5,0.0167183777964
698.2,0.0170803557048
698.9,0.016406415571
699.7,0.0167395708824
700.4,0.0163055364818
701.2,0.0162453481176
701.9,0.0166488644745
702.7,0.0169328518264
703.4,0.0163284250146
704.1,0.0157621457576
704.9,0.0155942965167
705.6,0.0162936683536
706.4,0.0165988487916
707.1,0.0166429304104
707.9,0.0166870120292
708.7,0.0160283309173
709.5,0.0162004187754
710.2,0.0158689589108
711,0.0161080169206
711.8,0.0160173105126
712.6,0.0162097437332
713.3,0.0164615175945
714.1,0.0163191000568
714.9,0.0167878911184
715.6,0.0168023024169
716.4,0.0168090842044
717.2,0.0160893670049
718,0.0165081423836
718.7,0.016178377966
719.5,0.0164945788086
720.3,0.0159876401923
721.1,0.0159189745937
721.8,0.0154120359774
722.6,0.0151043123691
723.4,0.0154205132118
724.2,0.0157892729076
724.9,0.0157265413731
725.7,0.0164081110179
726.5,0.0161063214737
727.3,0.0158045319295
728,0.0153781270398
728.8,0.0153060705475
729.6,0.0161961801582
730.4,0.0157731661623
731.1,0.0161215804956
731.9,0.0159783152344
732.7,0.016253825352
733.4,0.0165835897697
734.2,0.0162419572239
735,0.0157858820139
735.8,0.015880827039
736.5,0.0157273890966
737.3,0.0159757720641
738.1,0.0157112823512
738.9,0.0162580639692
739.6,0.0162606071395
740.4,0.016135991794
741.2,0.0155926010698
742,0.0159384722328
742.7,0.0159571221485
743.5,0.0163962428897
744.3,0.0164479540195
745.1,0.0165598535134
745.8,0.0164157405288
746.6,0.0156485508168
747.4,0.0150754897722
748.1,0.0145778761137
748.9,0.0147397912905
749.7,0.0148822088282
750.5,0.0154323813399
751.2,0.015741800395
752,0.0162021142223
752.8,0.0159325381687
753.6,0.0153391317617
754.3,0.0156214236667
755.1,0.0154671380009
755.9,0.0162080482863
756.7,0.0157045005637
757.4,0.0158859133796
758.2,0.0155688648135
759,0.0152145164162
759.8,0.0154645948306
760.5,0.0157138255216
761.3,0.01618431203
762.1,0.0162343277129
762.9,0.0161834643066
763.6,0.0157426481185
764.4,0.0155222400244
765.2,0.0155052855556
765.9,0.0156672007324
766.7,0.0158486135483
767.5,0.0153213295694
768.3,0.0159104973593
769,0.0155035901088
769.8,0.0158308113561
770.6,0.0154959605978
771.4,0.015167891627
772.1,0.0147660707171
772.9,0.0153348931445
773.7,0.0155849715589
774.5,0.0166912506464
775.2,0.0158655680171
776,0.0165598535134
776.8,0.0157621457576
777.6,0.0156570280512
778.3,0.0151882369896
779.1,0.0150008901096
779.9,0.0153137000585
780.6,0.0151348304129
781.4,0.0153755838695
782.2,0.0156341395183
783,0.0160978442393
783.7,0.0166437781338
784.5,0.0164394767851
785.3,0.0164250654866
786.1,0.0159732288938
786.8,0.0160520671736
787.6,0.0160715648127
788.4,0.015797750142
789.2,0.015790120631
789.9,0.0158291159092
790.7,0.0161809211363
791.5,0.015929147275
792.3,0.0157002619465
793,0.0155180014072
793.8,0.0154357722337
794.6,0.0154298381696
795.4,0.0159740766172
796.1,0.0160512194502
796.9,0.0164920356383
797.7,0.0161597280503
798.4,0.0166446258573
799.2,0.0160130718954
800,0.0157401049482
800.8,0.0154264472758
801.5,0.0157401049482
802.3,0.0159757720641
803.1,0.0160096810017
803.9,0.0162445003942
804.6,0.0166174987072
805.4,0.0162461958411
806.2,0.0164657562117
807,0.0160156150657
807.7,0.0157969024186
808.5,0.0150704034316
809.3,0.0151797597552
810.1,0.0161190373253
810.8,0.0165132287243
811.6,0.0160724125361
812.4,0.0155815806651
813.1,0.0151051600926
813.9,0.0160291786408
814.7,0.0163886133788
815.5,0.0168234955028
816.2,0.0163131659927
817,0.0154501835321
817.8,0.0155332604291
818.6,0.01527216161
819.3,0.0159952697032
820.1,0.015479006129
820.9,0.0156858506481
821.7,0.0152569025881
822.4,0.0153518476132
823.2,0.0151856938192
824,0.0151721302442
824.8,0.0152407958428
825.5,0.015652789434
826.3,0.0159367767859
827.1,0.015902020125
827.8,0.015907954189
828.6,0.0157214550325
829.4,0.0162665412036
830.2,0.0164157405288
830.9,0.0162080482863
831.7,0.0159859447454
832.6,0.0154374676805
833.4,0.0156570280512
834.3,0.0151882369896
835.1,0.0153509998898
836,0.0159461017438
836.8,0.016087671558
837.7,0.0156739825199
838.5,0.0147991319312
839.4,0.014802522825
840.2,0.0150339513237
841.1,0.0152458821834
841.9,0.0152764002272
842.8,0.0155188491307
843.6,0.0158740452515
844.5,0.0161351440706
845.3,0.0159791629579
846.2,0.0152619889287
847,0.0152602934819
847.9,0.0154094928071
848.7,0.0160647830252
849.6,0.0157036528403
850.4,0.0153315022507
851.3,0.0151950187771
852.1,0.0152602934819
853,0.0154942651509
853.8,0.01548663564
854.7,0.0153145477819
855.5,0.015382365657
856.4,0.014995803769
857.2,0.0159647516594
858.1,0.0161012351331
858.9,0.016275018438
859.8,0.0154849401931
860.6,0.0154027110196
861.5,0.0157807956732
862.3,0.0157824911201
863.2,0.0157172164153
864,0.0156951756059
864.9,0.0156137941558
865.7,0.0159537312547
866.6,0.0158392885905
867.4,0.0161054737502
868.3,0.0156748302434
869.1,0.0156036214745
870,0.0161826165832
870.8,0.0165005128727
871.7,0.0169218314217
872.5,0.016178377966
873.4,0.0155553012385
874.2,0.0147745479515
875.1,0.0147847206327
875.9,0.0152806388444
876.8,0.0155866670058
877.6,0.0155086764494
878.5,0.0149559607674
879.3,0.0154205132118
880.2,0.0153467612726
881,0.0156900892653
881.9,0.0155035901088
882.7,0.0154578130431
883.6,0.0156688961793
884.4,0.0156443121996
885.3,0.0157536685232
886.1,0.0161181896018
887,0.0159893356391
887.8,0.01594271085
888.7,0.0155442808338
889.5,0.0153501521664
890.4,0.0155044378322
891.2,0.0155663216432
892.1,0.0157791002263
892.9,0.0160656307486
893.8,0.0160961487924
894.6,0.0159952697032
895.5,0.0157248459263
896.3,0.0158172477811
897.2,0.0157536685232
898,0.0157511253529
898.9,0.015527326365
899.7,0.0159706857235
