

497.20	0.037	
498.00	0.038	
498.90	0.039	
499.70	0.040	
500.50	0.041	
501.40	0.042	
502.20	0.044	
503.00	0.045	
503.80	0.047	
504.70	0.048	
505.50	0.050	
506.30	0.053	
507.20	0.055	
508.00	0.058	
508.80	0.060	
509.70	0.063	
510.50	0.066	
511.30	0.070	
512.20	0.074	
513.00	0.078	
513.80	0.082	
514.60	0.087	
515.40	0.091	
516.20	0.094	
517.00	0.099	
517.80	0.104	
518.70	0.109	
519.50	0.114	
520.30	0.119	
521.10	0.124	
521.90	0.128	
522.70	0.133	
523.50	0.136	
524.30	0.140	
525.20	0.142	
526.00	0.144	
526.80	0.146	
527.60	0.147	
528.40	0.149	
529.20	0.150	
530.00	0.150	
530.80	0.150	
531.70	0.151	
532.50	0.152	
533.30	0.152	
534.10	0.151	
534.90	0.151	
535.70	0.152	
536.50	0.153	
537.30	0.154	
538.20	0.156	
539.00	0.158	
539.80	0.161	
540.60	0.164	
541.40	0.168	
542.20	0.172	
543.00	0.175	
543.80	0.180	
544.70	0.186	
545.50	0.193	
546.30	0.199	
547.10	0.205	
547.90	0.212	
548.70	0.218	
549.50	0.224	
550.40	0.231	
551.20	0.238	
552.00	0.247	
552.80	0.256	
553.60	0.266	
554.40	0.277	
555.20	0.289	
556.00	0.299	
556.90	0.311	
557.70	0.324	
558.50	0.339	
559.30	0.354	
560.10	0.369	
560.90	0.385	
561.70	0.403	
562.50	0.421	
563.40	0.434	
564.20	0.447	
565.00	0.460	
565.80	0.478	
566.60	0.493	
567.40	0.507	
568.20	0.521	
569.00	0.537	
569.90	0.552	
570.70	0.563	
571.50	0.570	
572.30	0.578	
573.10	0.588	
573.90	0.597	
574.70	0.604	
575.50	0.608	
576.40	0.610	
577.20	0.615	
578.00	0.618	
578.80	0.620	
579.60	0.620	
580.40	0.620	
581.20	0.622	
582.10	0.624	
582.90	0.624	
583.70	0.623	
584.50	0.623	
585.30	0.620	
586.10	0.618	
586.90	0.614	
587.70	0.612	
588.50	0.608	
589.20	0.604	
590.00	0.597	
590.70	0.591	
591.50	0.584	
592.20	0.577	
593.00	0.570	
593.70	0.565	
594.50	0.558	
595.20	0.554	
596.00	0.550	
596.70	0.545	
597.50	0.538	
598.20	0.530	
599.00	0.526	
599.70	0.520	
600.50	0.516	
601.20	0.507	
602.00	0.501	
602.70	0.495	
603.40	0.494	
604.20	0.493	
604.90	0.490	
605.70	0.486	
606.40	0.483	
607.20	0.481	
607.90	0.481	
608.70	0.480	
609.40	0.477	
610.20	0.475	
610.90	0.472	
611.70	0.470	
612.40	0.469	
613.20	0.464	
613.90	0.460	
614.70	0.456	
615.40	0.454	
616.20	0.452	
616.90	0.444	
617.70	0.439	
618.40	0.434	
619.10	0.432	
619.90	0.428	
620.60	0.422	
621.40	0.416	
622.10	0.409	
622.90	0.405	
623.60	0.400	
624.40	0.395	
625.10	0.389	
625.90	0.383	
626.60	0.379	
627.40	0.376	
628.10	0.372	
628.90	0.367	
629.60	0.361	
630.40	0.356	
631.10	0.352	
631.90	0.348	
632.60	0.343	
633.40	0.336	
634.10	0.330	
634.80	0.324	
635.60	0.319	
636.30	0.313	
637.10	0.306	
637.80	0.299	
638.60	0.291	
639.30	0.284	
640.10	0.277	
640.80	0.271	
641.60	0.263	
642.30	0.255	
643.10	0.248	
643.80	0.241	
644.60	0.233	
645.30	0.224	
646.10	0.216	
646.80	0.208	
647.60	0.201	
648.30	0.194	
649.10	0.187	
649.80	0.181	
650.50	0.174	
651.30	0.168	
652.00	0.162	
652.80	0.158	
653.50	0.152	
654.30	0.145	
655.00	0.140	
655.80	0.136	
656.50	0.132	
657.30	0.128	
658.00	0.122	
658.80	0.119	
659.50	0.114	
660.30	0.111	
661.00	0.107	
661.80	0.104	
662.50	0.100	
663.30	0.096	
664.00	0.093	
664.80	0.091	
665.50	0.088	
666.20	0.086	
667.00	0.084	
667.80	0.080	
668.50	0.077	
669.20	0.075	
670.00	0.074	
670.70	0.073	
671.50	0.071	
672.20	0.069	
672.90	0.067	
673.70	0.066	
674.40	0.064	
675.20	0.062	
675.90	0.060	
676.70	0.059	
677.40	0.059	
678.10	0.058	
678.90	0.057	
679.60	0.055	
680.40	0.054	
681.10	0.054	
681.90	0.053	
682.60	0.052	
683.30	0.052	
684.10	0.051	
684.80	0.051	
685.60	0.050	
686.30	0.050	
687.10	0.049	
687.80	0.049	
688.50	0.048	
689.30	0.047	
690.00	0.046	
690.80	0.045	
691.50	0.044	
692.30	0.044	
693.00	0.042	
693.70	0.042	
694.50	0.040	
695.20	0.040	
696.00	0.039	
696.70	0.039	
697.50	0.038	
698.20	0.037	
698.90	0.036	
699.70	0.036	
700.40	0.035	
701.20	0.035	
701.90	0.034	
702.70	0.033	
703.40	0.032	
704.10	0.032	
704.90	0.032	
705.60	0.032	
706.40	0.031	
707.10	0.031	
707.90	0.030	
708.70	0.029	
709.50	0.029	
710.20	0.028	
711.00	0.027	
711.80	0.027	
712.60	0.027	
713.30	0.027	
714.10	0.027	
714.90	0.027	
715.60	0.026	
716.40	0.026	
717.20	0.025	
718.00	0.025	
718.70	0.024	
719.50	0.023	
720.30	0.023	
721.10	0.024	
721.80	0.024	
722.60	0.023	
723.40	0.023	
724.20	0.023	
724.90	0.022	
725.70	0.022	
726.50	0.021	
727.30	0.021	
728.00	0.022	
728.80	0.021	
729.60	0.021	
730.40	0.021	
731.10	0.021	
731.90	0.021	
732.70	0.021	
733.40	0.022	
734.20	0.021	
735.00	0.020	
735.80	0.019	
736.50	0.019	
737.30	0.019	
738.10	0.020	
738.90	0.020	
739.60	0.021	
740.40	0.020	
741.20	0.020	
742.00	0.021	
742.70	0.022	
743.50	0.022	
744.30	0.021	
745.10	0.020	
745.80	0.021	
746.60	0.020	
747.40	0.020	
748.10	0.020	
748.90	0.020	
749.70	0.020	
750.50	0.019	
751.20	0.020	
752.00	0.020	
752.80	0.020	
753.60	0.020	
754.30	0.020	
755.10	0.021	
755.90	0.020	
756.70	0.020	
757.40	0.020	
758.20	0.020	
759.00	0.020	
759.80	0.020	
760.50	0.019	
761.30	0.020	
762.10	0.020	
762.90	0.019	
763.60	0.019	
764.40	0.020	
765.20	0.019	
765.90	0.020	
766.70	0.019	
767.50	0.019	
768.30	0.019	
769.00	0.019	
769.80	0.019	
770.60	0.020	
771.40	0.020	
772.10	0.020	
772.90	0.020	
773.70	0.020	
774.50	0.020	
775.20	0.020	
776.00	0.020	
776.80	0.020	
777.60	0.020	
778.30	0.019	
779.10	0.019	
779.90	0.019	
780.60	0.019	
781.40	0.019	
782.20	0.019	
783.00	0.019	
783.70	0.019	
784.50	0.019	
785.30	0.019	
786.10	0.019	
786.80	0.018	
787.60	0.018	
788.40	0.018	
789.20	0.018	
789.90	0.018	
790.70	0.018	
791.50	0.019	
792.30	0.018	
793.00	0.018	
793.80	0.018	
794.60	0.019	
795.40	0.019	
796.10	0.018	
796.90	0.018	
797.70	0.017	
798.40	0.018	
799.20	0.018	
800.00	0.018	
800.80	0.018	
801.50	0.018	
802.30	0.018	
803.10	0.018	
803.90	0.019	
804.60	0.019	
805.40	0.019	
806.20	0.018	
807.00	0.017	
807.70	0.017	
808.50	0.017	
809.30	0.017	
810.10	0.017	
810.80	0.017	
811.60	0.018	
812.40	0.018	
813.10	0.018	
813.90	0.017	
814.70	0.017	
815.50	0.017	
816.20	0.018	
817.00	0.017	
817.80	0.017	
818.60	0.017	
819.30	0.018	
820.10	0.018	
820.90	0.017	
821.70	0.017	
822.40	0.017	
823.20	0.018	
824.00	0.018	
824.80	0.018	
825.50	0.017	
826.30	0.017	
827.10	0.017	
827.80	0.018	
828.60	0.017	
829.40	0.017	
830.20	0.018	
830.90	0.018	
831.70	0.018	
832.60	0.018	
833.40	0.017	
834.30	0.016	
835.10	0.016	
836.00	0.016	
836.80	0.017	
837.70	0.017	
838.50	0.017	
839.40	0.017	
840.20	0.016	
841.10	0.016	
841.90	0.017	
842.80	0.018	
843.60	0.018	
844.50	0.018	
845.30	0.017	
846.20	0.017	
847.00	0.016	
847.90	0.016	
848.70	0.017	
849.60	0.017	
850.40	0.017	
851.30	0.017	
852.10	0.017	
853.00	0.017	
853.80	0.017	
854.70	0.017	
855.50	0.017	
856.40	0.017	
857.20	0.017	
858.10	0.017	
858.90	0.017	
859.80	0.017	
860.60	0.016	
861.50	0.017	
862.30	0.017	
863.20	0.017	
864.00	0.017	
864.90	0.017	
865.70	0.017	
866.60	0.017	
867.40	0.017	
868.30	0.017	
869.10	0.017	
870.00	0.018	
870.80	0.019	
871.70	0.018	
872.50	0.017	
873.40	0.017	
874.20	0.017	
875.10	0.017	
875.90	0.017	
876.80	0.016	
877.60	0.017	
878.50	0.017	
879.30	0.018	
880.20	0.017	
881.00	0.017	
881.90	0.016	
882.70	0.017	
883.60	0.017	
884.40	0.016	
885.30	0.016	
886.10	0.015	
887.00	0.016	
887.80	0.016	
888.70	0.017	
889.50	0.016	
890.40	0.017	
891.20	0.017	
892.10	0.017	
892.90	0.017	
893.80	0.017	
894.60	0.017	
895.50	0.017	
896.30	0.016	
897.20	0.017	
898.00	0.017	
898.90	0.017	
899.70	0.017	
